,Question,Predict_CategoryIndex,Predict_Category
3155,圖書館的開放時間？,40,開放時間
3156,圖書館的影印卡在哪購買?多少錢?可影印張數?,92,環境與設備
3157,圖書館每到考試期間總是爆滿座位不足，希望可以增加座位。,290,一般服務相關問題
3158,冷氣可以再強一點？早上都蠻悶的。,290,一般服務相關問題
3159,校外人士可進入圖書館閱覽嗎？可以借書？,388,圖書館服務一般問題
3160,在圖書館遺失物品，該如何處理？,388,圖書館服務一般問題
3161,如何申請使用討論室？使用時間？,91,場地使用
3162,可以預約討論室嗎？,91,場地使用
3163,什麼是MUSE電子資源整合查詢系統？,291,文獻探索 / 資料庫
3164,如何使用MUSE電子資源整合查詢？帳號和密碼？,291,文獻探索 / 資料庫
3165,校外如何使用學校資料庫？,291,文獻探索 / 資料庫
3166,Airiti Library華藝線上圖書館可以下載全文？校外如何連線使用？,291,文獻探索 / 資料庫
3167,如何申請館際合作？,71,館際合作
3168,校友可以申請館際合作文獻複印嗎？,292,館際合作相關問題
3169,申請館際合作文獻複印要付費嗎？付費方式？,292,館際合作相關問題
3170,申請館際合作的密碼忘了怎麼辦？,292,館際合作相關問題
3171,我可否查詢館合申請件處理狀況，如何查詢申請件狀況？,292,館際合作相關問題
3172,可以取消原先申請的某筆館合申請件嗎？該如何進行取消動作呢？,292,館際合作相關問題
3173,申請館合文件未取件，會影響我的何種權益？,292,館際合作相關問題
3174,有那些館際圖書互借合作館？,292,館際合作相關問題
3175,如何到館際圖書互借合作館借書？,292,館際合作相關問題
3176,學位論文繳交程序？,293,學位論文上傳相關問題
3177,論文上傳帳號及密碼？,293,學位論文上傳相關問題
3178,如何知道論文己上傳成功？,293,學位論文上傳相關問題
3179,如何選擇論文公開方式？,293,學位論文上傳相關問題
3180,想看的書圖書館沒有館藏，如何推薦書刊？,327,推薦書刊
3181,曾在線上推薦圖書，圖書採購入館後，預約名單並沒有我的名字?,465,薦購編目
3182,如何介購期刊？,288,期刊相關問題
3183,如何介購資料庫？,294,書刊推薦相關問題
3184,推薦圖書何時可採購入館？,15,圖書推薦系統
3185,請問查尋個人借閱記錄的讀者證號和密碼是什麼呢？,295,圖書館借閱查問問題
3186,我為何不能預約？,295,圖書館借閱查問問題
3187,預約書取書地點？,295,圖書館借閱查問問題
3188,請問要怎麼知道預約的書什麼時候到？有按預約順序排隊嗎？先預約的人是不是可以先拿到？,295,圖書館借閱查問問題
3189,請問預約書保留期限多久？,295,圖書館借閱查問問題
3190,請問如何辦理續借？,379,借閱書籍
3191,為什麼續借會失敗，是不是沒到還書期限都不能續借還是有別的原因？,295,圖書館借閱查問問題
3192,請問借書逾期所要繳交的罰款，遲一天一本罰五元，休假日(週休二日)也要算嗎？,295,圖書館借閱查問問題
3193,請問書逾期~~ 暑假也包含在內嗎？,295,圖書館借閱查問問題
3194,請問罰款要到哪繳錢？,295,圖書館借閱查問問題
3195,若我借閱的圖書遺失了該怎麼辦？,295,圖書館借閱查問問題
3196,沒借的書， 居然出現在我的借閱紀錄？,295,圖書館借閱查問問題
3197,書籍歸還了，借閱紀錄卻還沒消除？,295,圖書館借閱查問問題
3198,桃園的學生要怎麼從台北校區調書來呢？,295,圖書館借閱查問問題
3199,我是基河校區的在職研究所學生，請問可否線上申請調閱圖書，並於基河校區3樓辦公室領取及歸還嗎？,295,圖書館借閱查問問題
3200,請問金門校區的書可以調閱嗎? 需要的時間多久?,295,圖書館借閱查問問題
3201,網頁上書籍狀態明明就是【在館內】，可是去書架找卻找不到？,295,圖書館借閱查問問題
3202,校友要如何借閱書籍？,295,圖書館借閱查問問題
3203,過期雜誌和期刊能否提供外借？,295,圖書館借閱查問問題
3204,架上的期刊/雜誌不見了怎麼辦?,295,圖書館借閱查問問題
3205,為什麼在架上找不到以前的期刊？,295,圖書館借閱查問問題
3206,台北校區同學如何調閱桃園合訂本期刊?,295,圖書館借閱查問問題
3207,請問推薦書都會購買嗎？,295,圖書館借閱查問問題
3208,如果我有推薦書，那我要如何知道書已經來了呢？,295,圖書館借閱查問問題
3209,推薦的書因【不符合館藏政策】被拒絕，請問館藏政策為何?,295,圖書館借閱查問問題
3210,如何在家使用學校圖書館的電子期刊？,296,線上電子資源使用問題
3211,在家可以使用經濟新報嗎？,296,線上電子資源使用問題
3212,請問一下，我們學校圖書館有無線網路？,297,館內設施使用問題
3213,請問隨書附帶的光碟可否外借？,298,非書資料使用問題
3214,圖書館平日及假日開閉館時間為何?,64,false
3215,假日班下課時間有限，建議圖書館開放時間增長。,64,false
3216,圖書館的過期期刊，是不是能開放外借呢?,64,false
3217,圖書館3樓影片常被老師外借，且借出時間很久，造成想在館內借閱的同學權益受損。,64,false
3218,希望圖書館的空調能維持在23度到25度，室溫偏高時，易造成腦部缺氧而昏昏欲睡，學生在圖書館唸書時注意力較不能集中。,64,false
3219,圖書館3F的視聽室包廂應有時間限制。,64,false
3220,圖書館之書冊，未依編號歸位，電腦查詢之書籍已在館內，卻在書架上找不到?,64,false
3221,圖書館的書太少，請多買些新書。,64,false
3222,學校圖書館許多專業書籍無法外借。,64,false
3223,為何在書展中的書有些可以預約有的書卻不可以?,64,false
3224,預約借書應如何借？預約日期到時是否要去櫃台領書嗎？,64,false
3225,圖書館3樓愛來討論室開放借用規定為何?,64,false
3226,圖書館3樓團體視聽室開放借用規定為何?,64,false
3227,圖書館3樓小劇場開放借用規定為何?,64,false
3228,圖書館3樓愛來上網區及愛來音樂區開放借用規定為何?,64,false
3229,圖書館4-5樓研究小間開放借用規定為何?,64,false
3230,圖書館4-5樓討論室開放借用規定為何?,64,false
3231,圖書館行動學習設備借用規定為何?,64,false
3232,可以攜帶食物入館嗎？,219,閱覽須知
3233,如何使用寄物櫃？,184,入館服務
3234,圖書館內可以使用行動電話嗎？,299,入館問題
3235,為何一定要刷卡進館？,184,入館服務
3236,為何刷卡無法進入？,299,入館問題
3237,刷卡無法進入，是否也不能借書？,299,入館問題
3238,如何辦理「畢業校友借書證」，需要準備什麼資料？,300,借書證件申請及遺失處理相關問題
3239,校友借書證有效期限多久?到期後，要如何辦理延期？遺失如何補辦？,10,校友服務
3240,如何申請兼任教師臨時借書證？,300,借書證件申請及遺失處理相關問題
3241,借書證件遺失了該怎麼辦？,54,借閱證
3242,若學生證尚未發放被收回教務處蓋註冊章，可否以其他證件(如身分證、駕照)借書？,300,借書證件申請及遺失處理相關問題
3243,若在借書前發現我要借的圖書已經破損了，該怎麼辦？,301,流通服務問題 - 借書
3244,我在圖書館可借多少冊數？期限多久？,183,資料借還
3245,館內哪些資料不可外借？,301,流通服務問題 - 借書
3246,完成借書手續後，有什麼需要注意的事嗎？,301,流通服務問題 - 借書
3247,期刊註明有附件是什麼意思?可否借閱使用？,171,圖書借閱
3248,新書/暢銷書展示區的書可以外借嗎？,301,流通服務問題 - 借書
3249,圖書經系統查詢結果得知狀態為「仍在館內」，卻在書架上找不到，如何處理？,301,流通服務問題 - 借書
3250,什麼是教師指定參考書？該如何借閱？,301,流通服務問題 - 借書
3251,我要借書時發現我被「停權」了，請問什麼是「停權」?,183,資料借還
3252,為什麼期刊不提供外借？,288,期刊相關問題
3253,為什麼我要找的期刊常不在期刊架上？,288,期刊相關問題
3254,還書時仍需要攜帶本人學生證嗎？,302,流通服務問題 - 還書
3255,經歸還後的書籍，可以立即再被借出嗎？,302,流通服務問題 - 還書
3256,還書時，是否將書放置流通櫃檯即可離開？,302,流通服務問題 - 還書
3257,光碟及磁片歸還應注意哪些事項呢？,302,流通服務問題 - 還書
3258,視聽資料的歸還可否投入還書箱？,302,流通服務問題 - 還書
3259,圖書館對於我借閱的書、視聽資料即將到期或逾期有沒有做通知？,302,流通服務問題 - 還書
3260,教職員可因教學或公務所需，長期向圖書館借閱圖書嗎？,302,流通服務問題 - 還書
3261,為什麼已還書卻仍收到逾期通知？,302,流通服務問題 - 還書
3262,我使用還書箱還書後，要如何確認我所還的圖書是否已作歸還？,302,流通服務問題 - 還書
3263,是否每種欲歸還之資料均可投入還書箱？,302,流通服務問題 - 還書
3264,我的書今天到期，投入還書箱是否會造成逾期罰款？,302,流通服務問題 - 還書
3265,線上續借的條件為何？,303,流通服務問題 - 續借
3266,線上辦理續借，要如何辦理？,303,流通服務問題 - 續借
3267,續借是否隨時都可辦理？,303,流通服務問題 - 續借
3268,圖書館是否開放電話續借？,303,流通服務問題 - 續借
3269,續借之次數及借期為何？,303,流通服務問題 - 續借
3270,無法線上續借時該如何處理？,303,流通服務問題 - 續借
3271,若我有想看的書，但該書已被外借怎麼辦？,304,流通服務問題 - 預約
3272,視聽資料可否開放預約？,304,流通服務問題 - 預約
3273,如何辦理書籍之預約？,183,資料借還
3274,每人最多可預約幾本書？,304,流通服務問題 - 預約
3275,該如何查詢我的預約書排序狀況？,304,流通服務問題 - 預約
3276,如何得知預約書是否已到館？,183,資料借還
3277,預約書到館了，要到哪裡取書，且可保留多久？,183,資料借還
3278,若因故無法至圖書館借閱預約圖書，是否可取消預約？,183,資料借還
3279,如果超過預約保留期限未至圖書館取書，會留下任何記錄嗎？,304,流通服務問題 - 預約
3280,逾期罰款如何計算？,120,借閱問題
3281,還書時才發現有逾期書並產生罰款，但錢不夠怎麼辦？,305,流通服務問題 - 罰款及遺失賠償
3282,若視聽資料有逾期罰款應至何處繳款？,305,流通服務問題 - 罰款及遺失賠償
3283,可否以未收到圖書館逾期通知單作為不知逾期之理由？,305,流通服務問題 - 罰款及遺失賠償
3284,我向圖書館借的書遺失了，怎麼辦？,305,流通服務問題 - 罰款及遺失賠償
3285,所借圖書什麼情況下視為遺失，須依規定賠償呢？,305,流通服務問題 - 罰款及遺失賠償
3286,若我要依規定賠償圖書資料，要到哪裡辦理呢？,305,流通服務問題 - 罰款及遺失賠償
3287,若完全對罰款、逾期書、報失書等均不予以理會處理，到最後結果會如何？,305,流通服務問題 - 罰款及遺失賠償
3288,書籍若遺失是否完成報失手續即可完全不必理會它？,305,流通服務問題 - 罰款及遺失賠償
3289,賠償辦法為何？,305,流通服務問題 - 罰款及遺失賠償
3290,我遺失的書在出版社或書局已經買不到了，怎麼辦？,305,流通服務問題 - 罰款及遺失賠償
3291,我知道不錯的書想推薦圖書館購買，該如何推介？,306,圖書推薦服務及贈書相關問題 - 推薦
